type	location	rank	damage	position	fatal	stunned	amputated	crippled	sleeping	dazed	limb_favored	roundtime	silenced	slowed	wound_rank	secondary_location	secondary_wound_rank	pattern
ucs_punch	abdomen	11	55		1	0	0	0	0	0	0	0	0	0	3	back	3	^Amazing full\-arm haymaker smashes stomach out through the back.
ucs_punch	back	0	0		0	0	0	0	0	0	0	0	0	0	0			^Ineffectual strike to back.
ucs_punch	back	1	5		0	0	0	0	0	0	0	0	0	0	1			^Quick punch to back barely rocks .*? back.
ucs_punch	back	2	10		0	0	0	0	0	0	0	0	0	0	1			^Attempted rabbit punch falls short, leaving only a small bruise.
ucs_punch	back	3	15		0	0	0	0	0	0	0	0	0	0	1			^Crossover punch lands a solid hit at the small of the back.
ucs_punch	back	4	20		0	2	0	0	0	0	0	5	0	0	1			^Strike to shoulder blade briefly staggers .*?.
ucs_punch	back	5	25		0	3	0	0	0	0	0	0	0	0	2			^Blow to kidney.
ucs_punch	back	6	30		0	4	0	0	0	0	0	0	0	0	2			^Fast, painful strike to lower back.
ucs_punch	back	7	35		0	5	0	0	0	0	0	0	0	0	2			^Swift, repeated blows fracture several vertebrae over .*? back.
ucs_punch	back	8	40		0	6	0	0	0	0	0	0	0	0	3			^Nasty punch sinks into the lower back.
ucs_punch	back	9	45	kneeling	0	8	0	0	0	0	0	10	0	0	3			^Powerful blow damages spine, making it difficult for .*? to straighten up.
ucs_punch	back	10	50	sitting	0	10	0	0	0	0	0	20	0	0	3			^Crippling blow to spinal column.
ucs_punch	back	11	55		1	0	0	0	0	0	0	0	0	0	3	abdomen	2	^Amazing punch to lower spine pushes it out through the abdomen.
ucs_punch	left_arm	0	0		0	0	0	0	0	0	0	0	0	0	0			^Lackluster strike to left arm fails to impress.
ucs_punch	left_arm	1	4		0	0	0	0	0	0	0	0	0	0	1			^Quick punch to left arm doesn't do any real damage.
ucs_punch	left_arm	2	8		0	0	0	0	0	0	0	0	0	0	1			^Short punch to left forearm leaves a bruise.
ucs_punch	left_arm	3	12		0	0	0	0	0	0	1	0	0	0	1			^Lucky hit to funny bone momentarily numbs .*? left arm.
ucs_punch	left_arm	4	16		0	1	0	0	0	0	1	0	0	0	1			^Strong hook from the side pins left elbow against the torso.
ucs_punch	left_arm	5	20		0	2	0	0	0	0	0	0	0	0	2			^Wild swing heavily impacts left forearm, fracturing the bone.
ucs_punch	left_arm	6	24		0	3	0	0	0	0	0	0	0	0	2			^Descending hand impacts left shoulder, fracturing the clavicle.
ucs_punch	left_arm	7	28		0	4	0	0	0	0	0	0	0	0	2			^Furious punch to the left arm cracks bones.
ucs_punch	left_arm	8	32		0	5	0	0	0	0	0	0	0	0	2			^Fully extended punch crushes the bones in .*? left arm.
ucs_punch	left_arm	9	36		0	6	1	0	0	0	0	0	0	0	3			^Descending fist shatters left arm at the elbow.
ucs_punch	left_arm	10	40		0	8	1	0	0	0	0	0	0	0	3			^Spinning haymaker catches left arm, ripping it off above the elbow.
ucs_punch	left_arm	11	44	prone	0	10	1	0	0	0	0	0	0	0	3			^Magnificent crossover punch removes everything below the left shoulder.
ucs_punch	right_arm	0	0		0	0	0	0	0	0	0	0	0	0	0			^Lackluster strike to right arm fails to impress.
ucs_punch	right_arm	1	4		0	0	0	0	0	0	0	0	0	0	1			^Quick punch to right arm doesn't do any real damage.
ucs_punch	right_arm	2	8		0	0	0	0	0	0	0	0	0	0	1			^Short punch to right forearm leaves a bruise.
ucs_punch	right_arm	3	12		0	0	0	0	0	0	1	0	0	0	1			^Lucky hit to funny bone momentarily numbs .*? right arm.
ucs_punch	right_arm	4	16		0	1	0	0	0	0	1	0	0	0	1			^Strong hook from the side pins right elbow against the torso.
ucs_punch	right_arm	5	20		0	2	0	0	0	0	0	0	0	0	2			^Wild swing heavily impacts right forearm, fracturing the bone.
ucs_punch	right_arm	6	24		0	3	0	0	0	0	0	0	0	0	2			^Descending hand impacts right shoulder, fracturing the clavicle.
ucs_punch	right_arm	7	28		0	4	0	0	0	0	0	0	0	0	2			^Furious punch to the right arm cracks bones.
ucs_punch	right_arm	8	32		0	5	0	0	0	0	0	0	0	0	2			^Fully extended punch crushes the bones in .*? right arm.
ucs_punch	right_arm	9	36		0	6	1	0	0	0	0	0	0	0	3			^Descending fist shatters right arm at the elbow.
ucs_punch	right_arm	10	40		0	8	1	0	0	0	0	0	0	0	3			^Spinning haymaker catches right arm, ripping it off above the elbow.
ucs_punch	right_arm	11	44	prone	0	10	1	0	0	0	0	0	0	0	3			^Magnificent crossover punch removes everything below the right shoulder.
ucs_punch	left_hand	0	0		0	0	0	0	0	0	0	0	0	0	0			^Ineffective hit only leads to bumped knuckles.
ucs_punch	left_hand	1	3		0	0	0	0	0	0	0	0	0	0	1			^Flailing strike barely slaps the wrist.
ucs_punch	left_hand	2	6		0	0	0	0	0	0	0	0	0	0	1			^Rap to the left hand, bloodying the knuckles.
ucs_punch	left_hand	3	9		0	0	0	0	0	0	0	0	0	0	1			^Hard punch to the center of left palm, leaving behind a large bruise.
ucs_punch	left_hand	4	12		0	0	0	0	0	0	1	0	0	0	1			^Wild side punch smashes into left hand, pinning it against .*? body.
ucs_punch	left_hand	5	15		0	2	0	0	0	0	0	0	0	0	2			^Swift attack bends fingers on left hand over on themselves with a sharp .SNAP..
ucs_punch	left_hand	6	18		0	3	0	0	0	0	0	0	0	0	2			^Backfist impacts the left wrist, hard.
ucs_punch	left_hand	7	21		0	4	0	0	0	0	1	0	0	0	2			^Quick chop crushes several fingers into uselessness.
ucs_punch	left_hand	8	24		0	5	0	0	0	0	0	0	0	0	2			^Stiffened straight spear hand attack drives straight through left palm.
ucs_punch	left_hand	9	27		0	6	1	0	0	0	0	0	0	0	3			^Swift chop above the hand shatters every bone in left wrist.
ucs_punch	left_hand	10	30		0	7	1	0	0	0	0	0	0	0	3			^Crushing strike to left hand renders it useless.
ucs_punch	left_hand	11	33		0	8	1	0	0	0	0	0	0	0	3			^Amazing strike to left hand means that .*? won't be making any .*? moves for a while.
ucs_punch	right_hand	2	6		0	0	0	0	0	0	0	0	0	0	1			^Rap to the right hand, bloodying the knuckles.
ucs_punch	right_hand	3	9		0	0	0	0	0	0	0	0	0	0	1			^Hard punch to the center of right palm, leaving behind a large bruise.
ucs_punch	right_hand	4	12		0	0	0	0	0	0	1	0	0	0	1			^Wild side punch smashes into right hand, pinning it against .*? body.
ucs_punch	right_hand	5	15		0	2	0	0	0	0	0	0	0	0	2			^Swift attack bends fingers on right hand over on themselves with a sharp .SNAP..
ucs_punch	right_hand	6	18		0	3	0	0	0	0	0	0	0	0	2			^Backfist impacts the right wrist, hard.
ucs_punch	right_hand	8	24		0	5	0	0	0	0	0	0	0	0	2			^Stiffened straight spear hand attack drives straight through right palm.
ucs_punch	right_hand	9	27		0	6	1	0	0	0	0	0	0	0	3			^Swift chop above the hand shatters every bone in right wrist.
ucs_punch	right_hand	10	30		0	7	1	0	0	0	0	0	0	0	3			^Crushing strike to right hand renders it useless.
ucs_punch	right_hand	11	33		0	8	1	0	0	0	0	0	0	0	3			^Amazing strike to right hand means that .*? won't be making any .*? moves for a while.
ucs_punch	left_leg	0	0		0	0	0	0	0	0	0	0	0	0	0			^Awkward punch gently brushes the left thigh.
ucs_punch	left_leg	1	4		0	0	0	0	0	0	0	0	0	0	1			^Downward strike clips left ankle, but barely leaves a mark.
ucs_punch	left_leg	2	8		0	0	0	0	0	0	0	0	0	0	1			^Punch lands low, bruising .*? left leg.
ucs_punch	left_leg	3	12		0	0	0	0	0	0	1	0	0	0	1			^Low punch bruises the inside of .*? left knee, but barely causes a limp.
ucs_punch	left_leg	4	16		0	0	0	0	0	0	1	0	0	0	1			^Descending fist ends its arc against left knee, sending .*? stumbling back.
ucs_punch	left_leg	5	20	prone	0	2	0	0	0	0	0	0	0	0	2			^Wide swing connects with left shin, sweeping it hard to the side.
ucs_punch	left_leg	6	24	prone	0	3	0	0	0	0	0	0	0	0	2			^Strong strike leaves a bloody gash on .*? left calf.
ucs_punch	left_leg	7	28	prone	0	4	0	0	0	0	0	0	0	0	2			^Well executed strike to .*? left leg fractures the fibula.
ucs_punch	left_leg	8	32	prone	0	4	0	0	0	0	1	0	0	0	2			^Rotating backhand cleanly snaps tibia.
ucs_punch	left_leg	9	36	prone	0	6	1	0	0	0	0	0	0	0	3			^Furious fast fist forces fibula fracture.
ucs_punch	left_leg	10	40	prone	0	7	1	0	0	0	0	0	0	0	3			^Blindingly fast hook smashes left knee beyond any hope of repair.
ucs_punch	left_leg	11	44	prone	0	8	1	0	0	0	0	0	0	0	3			^Awesome crossover punch shatters femur into a hundred pieces, shredding upper left leg.
ucs_punch	right_leg	0	0		0	0	0	0	0	0	0	0	0	0	0			^Awkward punch gently brushes the right thigh.
ucs_punch	right_leg	1	4		0	0	0	0	0	0	0	0	0	0	1			^Downward strike clips right ankle, but barely leaves a mark.
ucs_punch	right_leg	2	8		0	0	0	0	0	0	0	0	0	0	1			^Punch lands low, bruising .*? right leg.
ucs_punch	right_leg	3	12		0	0	0	0	0	0	1	0	0	0	1			^Low punch bruises the inside of .*? right knee, but barely causes a limp.
ucs_punch	right_leg	4	16		0	0	0	0	0	0	1	0	0	0	1			^Descending fist ends its arc against right knee, sending .*? stumbling back.
ucs_punch	right_leg	5	20	prone	0	2	0	0	0	0	0	0	0	0	2			^Wide swing connects with right shin, sweeping it hard to the side.
ucs_punch	right_leg	6	24	prone	0	3	0	0	0	0	0	0	0	0	2			^Strong strike leaves a bloody gash on .*? right calf.
ucs_punch	right_leg	7	28	prone	0	4	0	0	0	0	0	0	0	0	2			^Well executed strike to .*? right leg fractures the fibula.
ucs_punch	right_leg	10	40	prone	0	7	1	0	0	0	0	0	0	0	3			^Blindingly fast hook smashes right knee beyond any hope of repair.
ucs_punch	right_leg	11	44	prone	0	8	1	0	0	0	0	0	0	0	3			^Awesome crossover punch shatters femur into a hundred pieces, shredding upper right leg.
unbalance	head	0	0		0	0	0	0	0	0	0	0	0	0	0			^Slight push to .*? face.
unbalance	head	1	3		0	1	0	0	0	0	0	0	0	0	1			^Strike to head dizzies .*?.
unbalance	head	2	5	prone	0	1	0	0	0	0	0	0	0	0	1			^Strike to forehead causes .*? momentary dizziness.
unbalance	head	3	8		0	3	0	0	0	0	0	0	0	0	1			^Just like a brick to the head, without the imprint.
unbalance	head	4	11	prone	0	6	0	0	0	0	0	0	0	0	2			^Blow to the side of .*? head.
unbalance	head	5	13	prone	0	10	0	0	0	0	0	0	0	0	2			^Head strike stuns .*?.
unbalance	head	7	20	prone	0	15	0	0	0	0	0	0	0	0	2			^.*? falls to the ground stunned.
unbalance	head	8	30	prone	0	16	0	0	0	0	0	0	0	0	3			^Blow to the head shorts brain.
unbalance	head	9	40		1	0	0	0	0	0	0	0	0	0	3			^Awesome strike to the head.
unbalance	neck	0	0		0	0	0	0	0	0	0	0	0	0	0			^Slight push to .*? neck.
unbalance	neck	1	1		0	0	0	0	0	0	0	0	0	0	1			^Throat strike causes .*? to cough.
unbalance	neck	2	3	prone	0	1	0	0	0	0	0	0	0	0	1			^.*? is speechless.
unbalance	neck	3	5		0	2	0	0	0	0	0	0	0	0	1			^Whiplash.
unbalance	neck	4	8	prone	0	4	0	0	0	0	0	0	0	0	2			^Air supply cut off by sharp strike, .*? eyes bulge.
unbalance	neck	5	10	prone	0	8	0	0	0	0	0	0	0	0	2			^Neck shot.
unbalance	neck	7	14	prone	0	12	0	0	0	0	0	0	0	0	2			^Strike to neck throws .*? to the ground violently.
unbalance	neck	8	16	prone	0	13	0	0	0	0	0	0	0	0	3			^Blow to neck throws .*? to the ground violently.
unbalance	neck	9	20		1	0	0	0	0	0	0	0	0	0	3			^Neck strike throws .*?, snapping .*? neck in the process.
unbalance	left_eye	0	0		0	0	0	0	0	0	0	0	0	0	0			^Weak strike makes .*? eye bloodshot.
unbalance	left_eye	1	3		0	0	0	0	0	0	0	0	0	0	1			^.*? left eye swells suddenly, causing great pain.
unbalance	left_eye	2	5	prone	0	1	0	0	0	0	0	0	0	0	1			^Eye swells shut momentarily.
unbalance	left_eye	3	8	prone	0	4	0	0	0	0	0	0	0	0	1			^Nice shiner to left eye.
unbalance	left_eye	4	10	prone	0	6	0	0	0	0	0	0	0	0	2			^.*? spins in circles.
unbalance	left_eye	5	12	prone	0	10	0	0	0	0	0	0	0	0	2			^.*? staggers around blindly.
unbalance	left_eye	6	15	prone	0	12	0	0	0	0	0	0	0	0	2			^Blow to the eye dazes .*?.
unbalance	left_eye	7	18	prone	0	14	0	0	0	0	0	0	0	0	2			^.*? struggles on the ground to recover.
unbalance	left_eye	8	25	prone	0	16	0	0	0	0	0	0	0	0	3			^.*? struggles to recover balance but fails.
unbalance	left_eye	9	35		1	0	0	0	0	0	0	0	0	0	3	head	3	^Eye spins backward into skull.
unbalance	right_eye	1	3		0	0	0	0	0	0	0	0	0	0	1			^.*? right eye swells suddenly, causing great pain.
unbalance	right_eye	3	8	prone	0	3	0	0	0	0	0	0	0	0	1			^Nice shiner to right eye.
unbalance	chest	0	0		0	0	0	0	0	0	0	0	0	0	0			^Minor bruise to chest.
unbalance	chest	1	3		0	0	0	0	0	0	0	0	0	0	1			^Chest hit causes .*? to spin around like a halfling after a fresh tart.
unbalance	chest	2	5	prone	0	0	0	0	0	0	0	0	0	0	1			^Side strike shoves .*? several feet sideways.
unbalance	chest	3	8	prone	0	1	0	0	0	0	0	0	0	0	1			^Sudden impact knocks the wind out of .*?.
unbalance	chest	4	10		0	3	0	0	0	0	0	0	0	0	1			^.*? hits self trying to recover balance.
unbalance	chest	5	12	prone	0	5	0	0	0	0	0	0	0	0	2			^Chest strike sprawls .*? flat on back.
unbalance	chest	6	15	prone	0	6	0	0	0	0	0	0	0	0	2			^.*? [Kk]nocked back and stunned.
unbalance	chest	8	25	prone	0	10	0	0	0	0	0	0	0	0	2			^.*? knocked down stunned.
unbalance	chest	9	35	prone	0	15	0	0	0	0	0	0	0	0	3			^.*? drops to the ground like a sack of potatoes.
unbalance	abdomen	0	0		0	0	0	0	0	0	0	0	0	0	0			^Feeble stomach strike.
unbalance	abdomen	1	3		0	0	0	0	0	0	0	0	0	0	1			^Stomach strike knocks .*? backwards several feet.
unbalance	abdomen	2	5	prone	0	0	0	0	0	0	0	0	0	0	1			^Invisible force gives .*? a rabbit punch.
unbalance	abdomen	3	8	prone	0	1	0	0	0	0	0	0	0	0	2			^Upward thrust lifts .*? several inches off the ground.
unbalance	abdomen	4	10		0	3	0	0	0	0	0	0	0	0	1			^.*? clutches stomach.
unbalance	abdomen	5	12	prone	0	5	0	0	0	0	0	0	0	0	2			^Waves of nausea spread from stomach, incapacitating .*?.
unbalance	abdomen	7	18	prone	0	8	0	0	0	0	0	0	0	0	2			^Strike to solar plexus stuns .*?.
unbalance	abdomen	8	25	prone	0	10	0	0	0	0	0	0	0	0	2			^Strike to solar plexus drops .*? to the ground, stunned.
unbalance	abdomen	9	35	prone	0	15	0	0	0	0	0	0	0	0	3			^Strike to stomach sends .*? doubling over to the ground.
unbalance	back	0	0		0	0	0	0	0	0	0	0	0	0	0			^Tickled .*? back muscles
unbalance	back	1	3		0	0	0	0	0	0	0	0	0	0	1			^Strike to back throws .*? off balance momentarily.
unbalance	back	2	5	prone	0	0	0	0	0	0	0	0	0	0	1			^Severe low back pain.
unbalance	back	3	8	prone	0	1	0	0	0	0	0	0	0	0	1			^.*? stumbles forward, off balance.
unbalance	back	4	10		0	3	0	0	0	0	0	0	0	0	1			^.*? wrenches back trying to stay upright.
unbalance	back	5	12	prone	0	5	0	0	0	0	0	0	0	0	2			^Back strike.
unbalance	back	7	18	prone	0	8	0	0	0	0	0	0	0	0	2			^Strike to lower back stuns .*?.
unbalance	back	8	25	prone	0	10	0	0	0	0	0	0	0	0	2			^Strike to lower back drops .*? to the ground, stunned.
unbalance	back	9	35	prone	0	15	0	0	0	0	0	0	0	0	3			^.*? is thrown to the ground face first.
unbalance	left_arm	0	0		0	0	0	0	0	0	0	0	0	0	0			^Slight twitching in .*? shield arm.
unbalance	left_arm	1	1		0	0	0	0	0	0	0	0	0	0	1			^.*? (?:shield )?arm twists oddly but snaps right back.
unbalance	left_arm	2	3		0	0	0	0	0	0	0	0	0	0	1			^Jarring blow to .*? shield arm.
unbalance	left_arm	3	5		0	1	0	0	0	0	0	0	0	0	1			^Elbow wrenched.
unbalance	left_arm	4	8		0	2	0	0	0	0	0	0	0	0	1			^Arm jerked painfully upward.
unbalance	left_arm	5	10	prone	0	3	0	0	0	0	0	0	0	0	1			^.*? arm snaps trying to prevent fall.|.*? arm snaps trying to prevent fall.
unbalance	left_arm	7	14	prone	0	6	0	0	0	0	0	0	0	0	2			^Strike to arm spins .*? like a top.
unbalance	left_arm	8	16	prone	0	8	0	0	0	0	0	0	0	0	2			^Shattered the arm below the elbow, leaving only bloody strips of flesh.
unbalance	left_arm	9	20	prone	0	10	0	0	0	0	0	0	0	0	2			^Spun counterclockwise, .*? falls in a heap.
unbalance	right_arm	0	0		0	0	0	0	0	0	0	0	0	0	0			^Slight twitching in .*? weapon arm.
unbalance	right_arm	1	1		0	0	0	0	0	0	0	0	0	0	1			^.*? weapon arm twists oddly but snaps right back.
unbalance	right_arm	2	3		0	0	0	0	0	0	0	0	0	0	1			^Jarring blow to .*? weapon arm.
unbalance	right_arm	9	20		0	10	0	0	0	0	0	0	0	0	2			^Spun clockwise, .*? falls in a heap.
unbalance	left_hand	0	0		0	0	0	0	0	0	0	0	0	0	0			^Broken fingernail.
unbalance	left_hand	1	0		0	0	0	0	0	0	0	0	0	0	1			^.*? wrist twisted slightly.
unbalance	left_hand	2	1		0	0	0	0	0	0	0	0	0	0	1			^Finger jams and swells.
unbalance	left_hand	3	2		0	0	0	0	0	0	0	0	0	0	1			^Shot to hand spins .*? in circles.
unbalance	left_hand	4	3		0	1	0	0	0	0	0	0	0	0	1			^Left hand slammed.
unbalance	left_hand	5	4	prone	0	2	0	0	0	0	0	0	0	0	1			^.*? hand injured grasping for support.
unbalance	left_hand	8	20	prone	0	5	0	0	0	0	0	0	0	0	2			^.*? stunned by strike to hand.
unbalance	left_hand	9	12	prone	0	7	0	0	0	0	0	0	0	0	2			^Hand struck hard.
unbalance	right_hand	4	3		0	1	0	0	0	0	0	0	0	0	1			^Right hand slammed.
unbalance	left_leg	0	0		0	0	0	0	0	0	0	0	0	0	0			^Charlie horse to the left leg.
unbalance	left_leg	1	2		0	0	0	0	0	0	0	0	0	0	1			^.*? left leg jerks momentarily.
unbalance	left_leg	2	4	prone	0	0	0	0	0	0	0	0	0	0	1			^Kneecap wrenched.
unbalance	left_leg	3	6		0	1	0	0	0	0	0	0	0	0	1			^Sprained ankle.
unbalance	left_leg	4	9	prone	0	3	0	0	0	0	0	0	0	0	1			^.*? hops around dizzily on the other foot and falls.
unbalance	left_leg	5	11	prone	0	5	0	0	0	0	0	0	0	0	1			^Leg strike sends waves of pain through .*?.
unbalance	left_leg	6	14	prone	0	6	0	0	0	0	0	0	0	0	2			^Leg jerked violently.
unbalance	left_leg	7	17	prone	0	8	0	0	0	0	0	0	0	0	2			^.*? kneecap shatters sending bone fragments flying.
unbalance	left_leg	8	20	prone	0	10	0	0	0	0	0	0	0	0	2			^You shatter .*? left leg from the knee down.
unbalance	left_leg	9	25	prone	0	12	0	0	0	0	0	0	0	0	2			^.*? tries desperately to keep footing, but falls on rear instead.
unbalance	right_leg	0	0		0	0	0	0	0	0	0	0	0	0	0			^Charlie horse to the right leg.
unbalance	right_leg	1	2		0	0	0	0	0	0	0	0	0	0	1			^.*? right leg jerks momentarily.
unbalance	right_leg	8	20	prone	0	10	0	0	0	0	0	0	0	0	2			^You shatter .*? right leg from the knee down.
vacuum	head	0	0		0	0	0	0	0	0	0	0	0	0	0			^Ears pop, neat effect.
vacuum	head	1	5		0	0	0	0	0	0	0	0	0	0	1			^Ears pop loudly.
vacuum	head	2	10		0	1	0	0	0	0	0	0	0	0	1			^Blood trickles from nose.
vacuum	head	3	15		0	3	0	0	0	0	0	0	0	0	2			^Eyes bulge and blood trickles from ears and nose.
vacuum	head	4	20		0	6	0	0	0	0	0	0	0	0	2			^Blood gushes from ears and nose.
vacuum	head	5	25		0	10	0	0	0	0	0	0	0	0	3			^Decompression causes skull to crack, blood comes from ears and nose in a spurt.
vacuum	head	6	30		1	0	0	0	0	0	0	0	0	0	3			^Massive decompression causes head to erupt in an explosion of brain and bone.
vacuum	head	7	35		1	0	0	0	0	0	0	0	0	0	3			^Decompression liquifies what little brain .*? had.
vacuum	head	8	40		1	0	0	0	0	0	0	0	0	0	3			^Head decompresses and blood erupts from all orifices.
vacuum	head	9	50		1	0	0	0	0	0	0	0	0	0	3			^Head is vaporized by decompression.
vacuum	neck	0	0		0	0	0	0	0	0	0	0	0	0	0			^Swallows hard, sore but nothing else.
vacuum	neck	1	2		0	0	0	0	0	0	0	0	0	0	1			^Veins in neck stand out briefly.
vacuum	neck	2	5		0	1	0	0	0	0	0	0	0	0	1			^Throat swells to near bursting.
vacuum	neck	3	10		0	2	0	0	0	0	0	0	0	0	2			^Veins in neck swell.
vacuum	neck	4	12		0	4	0	0	0	0	0	0	0	0	2			^Veins in neck burst and throat swells.
vacuum	neck	5	15		0	8	0	0	0	0	0	0	0	0	3			^Neck erupts in a gory spurt of blood.
vacuum	neck	6	30		1	0	0	0	0	0	0	0	0	0	3			^In a massive display of gore, .*? neck explodes violently.
vacuum	neck	7	25		1	0	0	0	0	0	0	0	0	0	3			^Neck explodes outward and severs spine, gruesome.
vacuum	neck	8	30		1	0	0	0	0	0	0	0	0	0	3			^Jugular veins erupt in twin fountains.
vacuum	neck	9	40		1	0	0	0	0	0	0	0	0	0	3			^Neck is vaporized by decompression.
vacuum	left_eye	0	0		0	0	0	0	0	0	0	0	0	0	0			^Eye gets a little bloodshot.
vacuum	left_eye	1	1		0	0	0	0	0	0	0	0	0	0	1			^Eye swells under sudden pressure loss.
vacuum	left_eye	2	3		0	1	0	0	0	0	0	0	0	0	1			^Blood vessels in eyes burst.
vacuum	left_eye	3	5		0	3	0	0	0	0	0	0	0	0	2			^Eye swells and bulges as blood vessels burst.
vacuum	left_eye	4	10		0	5	0	0	0	0	0	0	0	0	2			^Eye bursts, .*? howls in pain.
vacuum	left_eye	5	20		0	10	0	0	0	0	0	0	0	0	3			^Decompression ruptures eye.
vacuum	left_eye	6	30		0	12	0	0	0	0	0	0	0	0	3			^Eyes burst followed by a stream of blood and brain, what a mess.
vacuum	left_eye	7	40		1	0	0	0	0	0	0	0	0	0	3	head	3	^Eye erupts, followed by a spurt of blood from the nose.
vacuum	left_eye	8	45		1	0	0	0	0	0	0	0	0	0	3	head	3	^Decompression causes eyes to explode, unfortunately (?:it|they) takes? most of .*? face with it.
vacuum	left_eye	9	50		1	0	0	0	0	0	0	0	0	0	3	head	3	^Eye bursts and decompression takes most of .*? head with it.
vacuum	chest	0	0		0	0	0	0	0	0	0	0	0	0	0			^Attention getter.
vacuum	chest	1	5		0	0	0	0	0	0	0	0	0	0	1			^Chest heaves as air rushes away from it.
vacuum	chest	2	10		0	0	0	0	0	0	0	0	0	0	1			^Ribs crack as chest swells.
vacuum	chest	3	15		0	1	0	0	0	0	0	0	0	0	1			^Chest swells, breaking ribs.
vacuum	chest	4	20		0	3	0	0	0	0	0	0	0	0	2			^Sternum snaps followed by many ribs.
vacuum	chest	5	25		0	5	0	0	0	0	0	0	0	0	2			^Ribs shatter and blood fills lungs.
vacuum	chest	6	30		0	6	0	0	0	0	0	0	0	0	3			^Chest expands and ribs snap, piercing lungs.
vacuum	chest	7	50		0	8	0	0	0	0	0	0	0	0	3			^Ribs shatter outward spraying bone everywhere, exposing a still beating heart.
vacuum	chest	8	60		1	0	0	0	0	0	0	0	0	0	3			^Chest heaves, lungs rupture ruining an otherwise good day.
vacuum	chest	9	70		1	0	0	0	0	0	0	0	0	0	3			^Chest decompresses violently and explodes in a shower of bone and lung.
vacuum	abdomen	1	5		0	0	0	0	0	0	0	0	0	0	1			^Abdomen swells as the air rushes away from it.
vacuum	abdomen	2	10		0	0	0	0	0	0	0	0	0	0	1			^Stomach distends and .*? coughs up blood.
vacuum	abdomen	3	15		0	1	0	0	0	0	0	0	0	0	2			^Abdomen swells, internal organs rupture.
vacuum	abdomen	4	20		0	3	0	0	0	0	0	0	0	0	2			^Abdomen bulges greatly and organs rupture.
